date,amount,description,word embed,TYPE,MLPClassifier,SVG ,MLP2,SVG2,income,Synthesised
19/3/18,-33.2,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
15/3/18,-17.36,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
12/3/18,-29.26,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
9/3/18,-32.35,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
9/3/18,-2.62,INTEREST CHARGES PUR CH,0.005936665,4,0.00E+00,0.00E+00,0,0,,0
8/3/18,201.23,C01549 TFR Westpac Cho ice,-0.007160702,5,1.00E+00,0.00E+00,1,0,,0
6/3/18,-24.37,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
28/2/18,-9.4,Monash Uni Book 9638 Clayton AUS,-0.004485272,4,0.00E+00,0.00E+00,0,0,,0
28/2/18,-113.36,Monash Uni Book 9638 Clayton AUS,-0.004485272,4,0.00E+00,0.00E+00,0,0,,0
26/2/18,-9.49,OFFICEWORKS 0358 VERMONT SOU AUS,-0.004824651,4,0.00E+00,0.00E+00,0,0,,0
19/2/18,-144.9,Monash Uni Book 9638 Clayton AUS,-0.004485272,4,0.00E+00,0.00E+00,0,0,,0
19/2/18,-292.65,Monash Uni Book 9638 Clayton AUS,-0.004485272,4,0.00E+00,0.00E+00,0,0,,0
9/2/18,-3.44,INTEREST CHARGES PUR CH,0.005936665,4,0.00E+00,0.00E+00,0,0,,0
11/1/18,345.15,C01049 TFR FROM Westpa c Choice,-0.007507263,5,1.00E+00,0.00E+00,1,0,,0
10/1/18,-7.93,INTEREST CHARGES PUR CH,0.005936665,4,0.00E+00,0.00E+00,0,0,,0
8/1/18,-15,MISSED PAYMENT CHARGE,-0.002572523,4,0.00E+00,0.00E+00,0,0,,0
21/12/17,-41,MELB SPORTS PHYSIO BLACKBURN S AUS,0.001214618,4,0.00E+00,0.00E+00,0,0,,0
21/12/17,-147.5,2XU PTY LTD DONCASTER AUS,-0.007377,4,0.00E+00,0.00E+00,0,0,,0
11/12/17,-5.3,HAWTHORN ROAD PHARMA FOREST HILL AUS,-0.018924443,4,0.00E+00,0.00E+00,0,0,,0
11/12/17,-3.99,HAWTHORN ROAD PHARMA FOREST HILL AUS,-0.018924443,4,0.00E+00,0.00E+00,0,0,,0
7/12/17,1182.96,C34151 TFR Westpac Cho ice,-0.006398294,5,1.00E+00,0.00E+00,1,0,,0
4/12/17,-2.9,WOOLWORTHS 3969 GLEN WAVERV AUS,-0.006880385,4,0.00E+00,0.00E+00,0,0,,0
4/12/17,-22.14,THEGLEN ASIAN GROCER GLEN WAVERL AUS,-0.010402641,4,0.00E+00,0.00E+00,0,0,,0
4/12/17,-30.6,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
4/12/17,-3.47,COLES 0508 GLEN WAVERL AUS,-0.003521674,4,0.00E+00,0.00E+00,0,0,,0
22/11/17,-10.48,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
22/11/17,-28.93,COLES 0650 WANTIRNA ST AUS,-0.004053736,4,0.00E+00,0.00E+00,0,0,,0
22/11/17,-50,LEWIS/MCCONNELL OPTOM MOUNT WAVER AUS,-0.015424483,4,0.00E+00,0.00E+00,0,0,,0
20/11/17,-9.68,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
16/11/17,-3.1,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
16/11/17,-40,MELB SPORTS PHYSIO BLACKBURN S AUS,0.001214618,4,0.00E+00,0.00E+00,0,0,,0
15/11/17,-31.99,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
14/11/17,-63.48,Wholefood Merchants Wantirna AUS,-0.009639391,4,0.00E+00,0.00E+00,0,0,,0
13/11/17,-25.45,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
7/11/17,-17.15,OFFICEWORKS 0329 GLEN WAVERL AUS,-0.006880385,4,0.00E+00,0.00E+00,0,0,,0
3/11/17,-4.7,OFFICEWORKS 0358 VERMONT SOU AUS,-0.004824651,4,0.00E+00,0.00E+00,0,0,,0
3/11/17,-60,BELLBIRD SPORTS/SPINAL BLACKBURN S AUS,-0.003269211,4,0.00E+00,0.00E+00,0,0,,0
30/10/17,-5.63,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
30/10/17,-145,ELECTROLUX HOME PROD MOORABBIN AUS,0.006047615,4,0.00E+00,0.00E+00,0,0,,0
27/10/17,-33.14,ALDI STORES VERMONT SOU AUS,-0.003411967,4,0.00E+00,0.00E+00,0,0,,0
26/10/17,-18.85,OFFICEWORKS 0329 GLEN WAVERL AUS,-0.006880385,4,0.00E+00,0.00E+00,0,0,,0
26/10/17,-113.34,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
26/10/17,-27,GREENCROSS OPERATIONS ASHBURTON AUS,-0.002995824,4,0.00E+00,0.00E+00,0,0,,0
25/10/17,783.03,C18123 TFR FROM Westpa c Choice,-0.001627037,5,1.00E+00,0.00E+00,1,0,,0
25/10/17,-50.9,COLES EXPRESS 6732 VERMONT SOU AUS,-0.004986947,4,0.00E+00,0.00E+00,0,0,,0
24/10/17,-200,PJS ORTHOPAEDICS RICHMOND AUS,-0.001340445,4,0.00E+00,0.00E+00,0,0,,0
18/10/17,-22.45,OFFICEWORKS 0358 VERMONT SOU AUS,-0.004824651,4,0.00E+00,0.00E+00,0,0,,0
16/10/17,-484.8,PROVENTURE GEELONG P/L DEEPDENE AUS,-0.007959156,4,0.00E+00,0.00E+00,0,0,,0
9/10/17,-26,VERMONT STH AMCAL PH VERMONT SOU AUS,-0.00334714,4,0.00E+00,0.00E+00,0,0,,0
9/10/17,-347.2,PROVENTURE GEELONG P/L DEEPDENE AUS,-0.007959156,4,0.00E+00,0.00E+00,0,0,,0
5/10/17,61.16,C50864 TFR Westpac Cho ice,-0.006398294,5,1.00E+00,0.00E+00,0,0,,0
2/10/17,-12.98,OFFICEWORKS 0329 GLEN WAVERL AUS,-0.006880385,4,0.00E+00,0.00E+00,0,0,,0
29/9/17,-18.09,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
29/9/17,-144,CARLISLE SERVICES PT FERNTREE GU AUS,-0.011288827,4,0.00E+00,0.00E+00,0,0,,0
18/9/17,-46.63,OFFICEWORKS 0358 VERMONT SOU AUS,-0.004824651,4,0.00E+00,0.00E+00,0,0,,0
14/9/17,-90,BELLBIRD SPORTS/SPINAL BLACKBURN S AUS,-0.003269211,4,0.00E+00,0.00E+00,0,0,,0
13/9/17,-6.42,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
11/9/17,-27.21,WILSON PARKING MEL238 MELBOURNE AUS,-0.002959376,4,0.00E+00,0.00E+00,0,0,,0
11/9/17,-28.4,SPOTLESS FACILITY MQPS MELBOURNE AUS,-0.003817581,4,0.00E+00,0.00E+00,0,0,,0
11/9/17,-24.4,SPOTLESS FACILITY MQPS MELBOURNE AUS,-0.003817581,4,0.00E+00,0.00E+00,0,0,,0
11/9/17,-11.7,SPOTLESS FACILITY MQPS MELBOURNE AUS,-0.003817581,4,0.00E+00,0.00E+00,0,0,,0
8/9/17,-18.5,OFFICEWORKS 0358 VERMONT SOU AUS,-0.004824651,4,0.00E+00,0.00E+00,0,0,,0
4/9/17,492.97,C51965 TFR Westpac Cho ice,-0.006398294,5,1.00E+00,0.00E+00,1,0,,0
29/8/17,-27.26,OFFICEWORKS 0358 VERMONT SOU AUS,-0.004824651,4,0.00E+00,0.00E+00,0,0,,0
24/8/17,-15.4,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
4/8/17,360.73,C78407 TFR Westpac Cho ice,-0.006366895,5,1.00E+00,0.00E+00,1,0,,0
4/8/17,-60,BELLBIRD SPORTS/SPINAL BLACKBURN S AUS,-0.003269211,4,0.00E+00,0.00E+00,0,0,,0
3/8/17,-289,MONASH LAW BOOK CO O CLAYTON AUS,0.000507348,4,0.00E+00,0.00E+00,0,0,,0
1/8/17,-55.99,VERMONT STH AMCAL PH VERMONT SOU AUS,-0.00334714,4,0.00E+00,0.00E+00,0,0,,0
1/8/17,-70,CARLISLE SERVICES PT FERNTREE GU AUS,-0.011288827,4,0.00E+00,0.00E+00,0,0,,0
31/7/17,-2.99,AMAZON AUST SERVICES MELBOURNE AUS,-0.006887523,4,0.00E+00,0.00E+00,0,0,,0
31/7/17,-14.99,AMAZON AUST SERVICES MELBOURNE AUS,-0.006887523,4,0.00E+00,0.00E+00,0,0,,0
6/7/17,1141.46,C46170 TFR Westpac Cho ice,-0.006398294,5,1.00E+00,0.00E+00,1,0,,0
4/7/17,-12.99,AMAZON AUST SERVICES MELBOURNE AUS,-0.006887523,4,0.00E+00,0.00E+00,0,0,,0
28/6/17,-54.01,SP EKOWORXSTORE SYDNEY AUS,-0.002849162,4,0.00E+00,0.00E+00,0,0,,0
27/6/17,-10.99,AMAZON AUST SERVICES MELBOURNE AUS,-0.006887523,4,0.00E+00,0.00E+00,0,0,,0
26/6/17,-28.17,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
20/6/17,-70,CARLISLE SERVICES PT FERNTREE GU AUS,-0.011288827,4,0.00E+00,0.00E+00,0,0,,0
20/6/17,-30,EASTLINK RINGWOOD AUS,-0.007959156,4,0.00E+00,0.00E+00,0,0,,0
20/6/17,-38.59,InFront Technologies DURAL AUS,-0.007883354,4,0.00E+00,0.00E+00,0,0,,0
16/6/17,-50,MARTIN HALL HAIRDRES GLEN WAVERL AUS,-0.006290568,4,0.00E+00,0.00E+00,0,0,,0
16/6/17,-12.99,AMAZON AUST SERVICES MELBOURNE AUS,-0.006887523,4,0.00E+00,0.00E+00,0,0,,0
15/6/17,-50,MARTIN HALL HAIRDRES GLEN WAVERL AUS,-0.006290568,4,0.00E+00,0.00E+00,0,0,,0
14/6/17,-2.99,AMAZON AUST SERVICES MELBOURNE AUS,-0.006887523,4,0.00E+00,0.00E+00,0,0,,0
6/6/17,-70,CARLISLE SERVICES PT FERNTREE GU AUS,-0.011288827,4,0.00E+00,0.00E+00,0,0,,0
5/6/17,1003.46,C56144 TFR Westpac Cho ice,-0.006398294,5,1.00E+00,0.00E+00,1,0,,0
5/6/17,-9.95,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
2/6/17,-15,OVERLIMIT FEE,0.00558795,4,0.00E+00,0.00E+00,0,0,,0
2/6/17,-60,BELLBIRD SPORTS/SPINAL BLACKBURN S AUS,-0.003269211,4,0.00E+00,0.00E+00,0,0,,0
1/6/17,-12.99,AMAZON AUST SERVICES MELBOURNE AUS,-0.006887523,4,0.00E+00,0.00E+00,0,0,,0
31/5/17,-9.4,OFFICEWORKS 0329 GLEN WAVERL AUS,-0.006880385,4,0.00E+00,0.00E+00,0,0,,0
31/5/17,-2.99,AMAZON AUST SERVICES MELBOURNE AUS,-0.006887523,4,0.00E+00,0.00E+00,0,0,,0
29/5/17,-6.3,BAKERS DELIGHT VERMONT VERMONT SOU AUS,-0.007252339,4,0.00E+00,0.00E+00,0,0,,0
29/5/17,-26.51,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
26/5/17,-60,BELLBIRD SPORTS/SPINAL BLACKBURN S AUS,-0.003269211,4,0.00E+00,0.00E+00,0,0,,0
26/5/17,-36.5,BELLBIRD SPORTS/SPINAL BLACKBURN S AUS,-0.003269211,4,0.00E+00,0.00E+00,0,0,,0
24/5/17,-21.68,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
24/5/17,-95,LEWIS/MCCONNELL OPTOM MOUNT WAVER AUS,-0.015424483,4,0.00E+00,0.00E+00,0,0,,0
22/5/17,-27.27,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
22/5/17,-229,HAIRHOUSE WAREHOUSE CHADSTONE AUS,-0.012352673,4,0.00E+00,0.00E+00,0,0,,0
19/5/17,-36.4,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
19/5/17,-205,1410 OPSM CHADSTONE AUS,-0.007959156,4,0.00E+00,0.00E+00,0,0,,0
19/5/17,-47.98,MY CHEMIST CHADSTONE AUS,-0.005881954,4,0.00E+00,0.00E+00,0,0,,0
18/5/17,-60,BELLBIRD SPORTS/SPINAL BLACKBURN S AUS,-0.003269211,4,0.00E+00,0.00E+00,0,0,,0
16/5/17,-36.5,BELLBIRD SPORTS/SPINAL BLACKBURN S AUS,-0.003269211,4,0.00E+00,0.00E+00,0,0,,0
12/5/17,-12.99,AMAZON AUST SERVICES MELBOURNE AUS,-0.006887523,4,0.00E+00,0.00E+00,0,0,,0
11/5/17,-60,BELLBIRD SPORTS/SPINAL BLACKBURN S AUS,-0.003269211,4,0.00E+00,0.00E+00,0,0,,0
10/5/17,-36.5,BELLBIRD SPORTS/SPINAL BLACKBURN S AUS,-0.003269211,4,0.00E+00,0.00E+00,0,0,,0
10/5/17,-17.55,MONASH CMPUS PHARM CLAYTON AUS,-0.008192778,4,0.00E+00,0.00E+00,0,0,,0
8/5/17,-29.95,OFFICEWORKS 0353 BOX HILL ST AUS,-0.009816669,4,0.00E+00,0.00E+00,0,0,,0
5/5/17,499.86,C71983 TFR Westpac Cho ice,-0.006398294,5,1.00E+00,0.00E+00,1,0,,0
5/5/17,-60,BELLBIRD SPORTS/SPINAL BLACKBURN S AUS,-0.003269211,4,0.00E+00,0.00E+00,0,0,,0
3/5/17,-41.5,BELLBIRD SPORTS/SPINAL BLACKBURN S AUS,-0.003269211,4,0.00E+00,0.00E+00,0,0,,0
2/5/17,-60,BELLBIRD SPORTS/SPINAL BLACKBURN S AUS,-0.003269211,4,0.00E+00,0.00E+00,0,0,,0
28/4/17,-51,EVADO STUDIOS PTY LTD HAWTHORN AUS,-0.012039545,4,0.00E+00,0.00E+00,0,0,,0
26/4/17,-51,EVADO STUDIOS PTY LTD HAWTHORN AUS,-0.012039545,4,0.00E+00,0.00E+00,0,0,,0
26/4/17,-60,BELLBIRD SPORTS/SPINAL BLACKBURN S AUS,-0.003269211,4,0.00E+00,0.00E+00,0,0,,0
24/4/17,-6.4,XOCOLATL CANTERBURY AUS,-0.005057281,4,0.00E+00,0.00E+00,0,0,,0
24/4/17,-40.58,7 ELEVEN 1249 BLACKBURN S AUS,-0.00154992,4,0.00E+00,0.00E+00,0,0,,0
24/4/17,-86,PROVENTURE GEELONG P/L DEEPDENE AUS,-0.007959156,4,0.00E+00,0.00E+00,0,0,,0
21/4/17,-50,MARTIN HALL HAIRDRES GLEN WAVERL AUS,-0.006290568,4,0.00E+00,0.00E+00,0,0,,0
21/4/17,-51,EVADO STUDIOS PTY LTD HAWTHORN AUS,-0.012039545,4,0.00E+00,0.00E+00,0,0,,0
20/4/17,-290,CAPITAL RADIOLOGY VERMONT AUS,-0.003944882,4,0.00E+00,0.00E+00,0,0,,0
18/4/17,-51,EVADO STUDIOS PTY LTD HAWTHORN AUS,-0.012039545,4,0.00E+00,0.00E+00,0,0,,0
12/4/17,-10.99,AMAZON AUST SERVICES MELBOURNE AUS,-0.006887523,4,0.00E+00,0.00E+00,0,0,,0
11/4/17,-9.99,CHEMIST WAREHOUSE KNOXFIELD AUS,-0.007422797,4,0.00E+00,0.00E+00,0,0,,0
10/4/17,-70,CARLISLE SERVICES PT FERNTREE GU AUS,-0.011288827,4,0.00E+00,0.00E+00,0,0,,0
10/4/17,-54,EVADO STUDIOS PTY LTD HAWTHORN AUS,-0.012039545,4,0.00E+00,0.00E+00,0,0,,0
6/4/17,600.08,C69129 TFR Westpac Cho ice,-0.006398294,5,1.00E+00,0.00E+00,1,0,,0
5/4/17,-41.7,EVADO STUDIOS PTY LTD HAWTHORN AUS,-0.012039545,4,0.00E+00,0.00E+00,0,0,,0
3/4/17,-28.7,EVADO STUDIOS PTY LTD HAWTHORN AUS,-0.012039545,4,0.00E+00,0.00E+00,0,0,,0
31/3/17,0,FOREIGN FEE AUD 2.44 FRGN AMT: 50.00 POUND STERLING,0.002107817,4,0.00E+00,0.00E+00,0,0,,0
31/3/17,-83.91,LSE S/School Applicati London GBR FRGN AMT: 50.00 POUND STERLING,-0.007089252,4,0.00E+00,0.00E+00,0,0,,0
29/3/17,-31,9640Monash University Clayton AUS,-0.002949176,4,0.00E+00,0.00E+00,0,0,,0
28/3/17,-10.99,AMAZON AUST SERVICES MELBOURNE AUS,-0.006887523,4,0.00E+00,0.00E+00,0,0,,0
27/3/17,-13,HAWTHORN ROAD PHARMACY FOREST HILL AUS,-0.014837631,4,0.00E+00,0.00E+00,0,0,,0
21/3/17,-31.76,OFFICEWORKS 0329 GLEN WAVERL AUS,-0.006880385,4,0.00E+00,0.00E+00,0,0,,0
21/3/17,-33.82,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
20/3/17,-70,CARLISLE SERVICES PT FERNTREE GU AUS,-0.011288827,4,0.00E+00,0.00E+00,0,0,,0
13/3/17,-15,COLES 7892 WANTIRNA ST AUS,-0.004053736,4,0.00E+00,0.00E+00,0,0,,0
13/3/17,-15.98,COLES 0650 WANTIRNA ST AUS,-0.004053736,4,0.00E+00,0.00E+00,0,0,,0
9/3/17,-27.84,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
9/3/17,1227.5,C03435 TFR Westpac Cho ice,-0.006398294,5,1.00E+00,0.00E+00,1,0,,0
8/3/17,-60,JOHN WILEY & SONS AU MILTON AUS,-0.000432956,4,0.00E+00,0.00E+00,0,0,,0
7/3/17,-97.75,MONASH LAW BOOK CO O CLAYTON AUS,0.000507348,4,0.00E+00,0.00E+00,0,0,,0
7/3/17,-10.99,AMAZON AUST SERVICES MELBOURNE AUS,-0.006887523,4,0.00E+00,0.00E+00,0,0,,0
6/3/17,-357,MONASH LAW BOOK CO O CLAYTON AUS,0.000507348,4,0.00E+00,0.00E+00,0,0,,0
20/2/17,-41,DAILYBLOOMS.COM.AU 61475850740 AUS,-0.007959156,4,0.00E+00,0.00E+00,0,0,,0
13/2/17,0,FOREIGN FEE AUD 0.16 FRGN AMT: 18.10 MALAYSIAN RINGGIT,-0.002012941,4,0.00E+00,0.00E+00,0,0,,0
13/2/17,-5.5,MCDONALDS KLIA2 SATELL SEPANG MYS FRGN AMT: 18.10 MALAYSIAN RINGGIT,-0.01038531,4,0.00E+00,0.00E+00,0,0,,0
10/2/17,-44.8,UNIQLO CHADSTONE AUS,-0.007959156,4,0.00E+00,0.00E+00,0,0,,0
9/2/17,-22.95,VERMONT STH AMCAL PH VERMONT SOU AUS,-0.00334714,4,0.00E+00,0.00E+00,0,0,,0
9/2/17,-105.39,CHEMIST WAREHOUSE WANTIRNA SO AUS,-0.005382527,4,0.00E+00,0.00E+00,0,0,,0
7/2/17,-22.93,OFFICEWORKS 0358 VERMONT SOU AUS,-0.004824651,4,0.00E+00,0.00E+00,0,0,,0
6/2/17,138.97,C83222 TFR Westpac Cho ice,-0.008931275,5,1.00E+00,0.00E+00,1,0,,0
6/2/17,-30,CONNECTEAST PL EASTL MOUNT WAVER AUS,-0.014087079,4,0.00E+00,0.00E+00,0,0,,0
2/2/17,-194,CARLISLE SERVICES PT FERNTREE GU AUS,-0.011288827,4,0.00E+00,0.00E+00,0,0,,0
27/1/17,-182,MECCA MAXIMA CHAD Chadstone AUS,-0.006290246,4,0.00E+00,0.00E+00,0,0,,0
23/1/17,-25.78,STRAWBERRY POINT FOREST HILL AUS,-0.011002024,4,0.00E+00,0.00E+00,0,0,,0
20/1/17,-45.87,WOOLWORTHS 3173 VERMON AUS,-0.007959156,4,0.00E+00,0.00E+00,0,0,,0
19/1/17,-65.04,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
19/1/17,-17.95,VERMONT STH AMCAL PH VERMONT SOU AUS,-0.00334714,4,0.00E+00,0.00E+00,0,0,,0
19/1/17,-30,CONNECTEAST PL EASTL MOUNT WAVER AUS,-0.014087079,4,0.00E+00,0.00E+00,0,0,,0
17/1/17,-411.79,PENFOLD MAZDA SERV BURWOOD AUS,-0.009647633,4,0.00E+00,0.00E+00,0,0,,0
13/1/17,-29,TARGET 5419 CHADSTONE AUS,-0.012128534,4,0.00E+00,0.00E+00,0,0,,0
10/1/17,-28,ST KILDA VENUES ST KILDA AUS,-0.009985055,4,0.00E+00,0.00E+00,0,0,,0
9/1/17,-15.45,CARE PARK PTY LTD MELBOURNE AUS,-0.006653279,4,0.00E+00,0.00E+00,0,0,,0
5/1/17,-5.85,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
5/1/17,1443.32,C76721 TFR Westpac Cho ice,-0.006398294,5,1.00E+00,0.00E+00,1,0,,0
3/1/17,-11.9,MCDONALDS LEONGATHA LEONGATHA AUS,-0.009696666,4,0.00E+00,0.00E+00,0,0,,0
28/12/16,-27.77,COLES 0650 WANTIRNA ST AUS,-0.004053736,4,0.00E+00,0.00E+00,0,0,,0
13/12/16,-50,MYKI KOOYONG RS KYG KOOYONG AUS,-0.00954052,4,0.00E+00,0.00E+00,0,0,,0
6/12/16,-660,PROVENTURE GEELONG P/L DEEPDENE AUS,-0.007959156,4,0.00E+00,0.00E+00,0,0,,0
5/12/16,354.18,C96699 TFR Westpac Cho ice,-0.008931275,5,1.00E+00,0.00E+00,1,0,,0
23/11/16,-50,MYKI KOOYONG RS KYG KOOYONG AUS,-0.00954052,4,0.00E+00,0.00E+00,0,0,,0
23/11/16,-27.18,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
18/11/16,-17.14,WILSON PARKING MEL047 MELBOURNE AUS,-0.002959376,4,0.00E+00,0.00E+00,0,0,,0
16/11/16,-689,PROVENTURE GEELONG P/L DEEPDENE AUS,-0.007959156,4,0.00E+00,0.00E+00,0,0,,0
10/11/16,-65,DOG LOVERS GROOMING BLACKBURN AUS,-0.003919982,4,0.00E+00,0.00E+00,0,0,,0
4/11/16,310.56,C71859 TFR Westpac Cho ice,-0.007507263,5,1.00E+00,0.00E+00,1,0,,0
4/11/16,-251.8,PROVENTURE GEELONG P/L DEEPDENE AUS,-0.007959156,4,0.00E+00,0.00E+00,0,0,,0
31/10/16,-4.7,OFFICEWORKS 0329 GLEN WAVERL AUS,-0.006880385,4,0.00E+00,0.00E+00,0,0,,0
24/10/16,-12.7,OFFICEWORKS 0329 GLEN WAVERL AUS,-0.006880385,4,0.00E+00,0.00E+00,0,0,,0
20/10/16,-19.98,REBEL F'HILL CHASE FOREST HILL AUS,-0.008503718,4,0.00E+00,0.00E+00,0,0,,0
10/10/16,-87.6,BACK IN MOTION PHYSIO WANTIRNA SO AUS,0.001351254,4,0.00E+00,0.00E+00,0,0,,0
6/10/16,276.95,C19374 TFR Westpac Cho ice,-0.004371612,5,1.00E+00,0.00E+00,1,0,,0
28/9/16,-30,CONNECTEAST PL EASTL MOUNT WAVER AUS,-0.014087079,4,0.00E+00,0.00E+00,0,0,,0
26/9/16,-110.2,PROVENTURE GEELONG P/L DEEPDENE AUS,-0.007959156,4,0.00E+00,0.00E+00,0,0,,0
22/9/16,-11.41,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
22/9/16,-25.8,BACK IN MOTION PHYSIO WANTIRNA SO AUS,0.001351254,4,0.00E+00,0.00E+00,0,0,,0
21/9/16,-45.55,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
5/9/16,1677.47,C51589 TFR Westpac Cho ice,-0.006398294,5,1.00E+00,0.00E+00,1,0,,0
25/8/16,-88,ROKK EBONY TOORAK PL TOORAK AUS,-0.010893993,4,0.00E+00,0.00E+00,0,0,,0
23/8/16,-18.99,VERMONT STH AMCAL PH VERMONT SOU AUS,-0.00334714,4,0.00E+00,0.00E+00,0,0,,0
18/8/16,-169.96,MONASH LAW BOOK CO O CLAYTON AUS,0.000507348,4,0.00E+00,0.00E+00,0,0,,0
8/8/16,-46.8,OFFICEWORKS 0308 HIGHETT AUS,-0.007959156,4,0.00E+00,0.00E+00,0,0,,0
8/8/16,-4.94,OFFICEWORKS 0358 VERMONT SOU AUS,-0.004824651,4,0.00E+00,0.00E+00,0,0,,0
4/8/16,345.7,C97182 TFR Westpac Cho ice,-0.007160702,5,1.00E+00,0.00E+00,1,0,,0
3/8/16,-57.41,OFFICEWORKS 0358 VERMONT SOU AUS,-0.004824651,4,0.00E+00,0.00E+00,0,0,,0
3/8/16,-18.4,OFFICEWORKS 0358 VERMONT SOU AUS,-0.004824651,4,0.00E+00,0.00E+00,0,0,,0
25/7/16,-1292.4,PROVENTURE GEELONG P/L DEEPDENE AUS,-0.007959156,4,0.00E+00,0.00E+00,0,0,,0
22/7/16,-203.15,MONASH LAW BOOK CO O CLAYTON AUS,0.000507348,4,0.00E+00,0.00E+00,0,0,,0
21/7/16,-18.4,OFFICEWORKS 0329 GLEN WAVERL AUS,-0.006880385,4,0.00E+00,0.00E+00,0,0,,0
11/7/16,0,FOREIGN FEE AUD 1.04 FRGN AMT: 35.69 NEW ZEALAND DOLLAR,0.002702359,4,0.00E+00,0.00E+00,0,0,,0
11/7/16,-35.97,FOUR SQUARE TEKAPO LAKE TEKAPO NZL FRGN AMT: 35.69 NEW ZEALAND DOLLAR,-0.003093832,4,0.00E+00,0.00E+00,0,0,,0
7/7/16,617.91,C28160 TFR Westpac Cho ice,-0.006398294,5,1.00E+00,0.00E+00,1,0,,0
30/6/16,-160,LEWIS/MCCONNELL OPTOM MT WAVERLEY AUS,-0.023527957,4,0.00E+00,0.00E+00,0,0,,0
29/6/16,-30,CONNECTEAST PL EASTL MOUNT WAVER AUS,-0.014087079,4,0.00E+00,0.00E+00,0,0,,0
28/6/16,-40,LEWIS/MCCONNELL OPTOM MT WAVERLEY AUS,-0.023527957,4,0.00E+00,0.00E+00,0,0,,0
23/6/16,-98,TARGET 5058 VERMONT SOU AUS,-0.007692967,4,0.00E+00,0.00E+00,0,0,,0
20/6/16,-5.15,WILSON PARKING MEL047 MELBOURNE AUS,-0.002959376,4,0.00E+00,0.00E+00,0,0,,0
13/6/16,-7.95,VERMONT STH AMCAL PH VERMONT SOU AUS,-0.00334714,4,0.00E+00,0.00E+00,0,0,,0
13/6/16,-4.6,COLES 0677 VERMONT SOU AUS,-0.002819552,4,0.00E+00,0.00E+00,0,0,,0
7/6/16,0,FOREIGN FEE AUD 11.84 FRGN AMT: 289.36 U. S. DOLLAR,0.004106556,4,0.00E+00,0.00E+00,0,0,,0
7/6/16,-406.66,AMAZON MKTPLACE PMTS AMZN.COM/BI USA FRGN AMT: 289.36 U. S. DOLLAR,-0.005712458,4,0.00E+00,0.00E+00,0,0,,0
6/6/16,-65,CARLISLE SERVICES PT FERNTREE GU AUS,-0.011288827,4,0.00E+00,0.00E+00,0,0,,0
3/6/16,-32.95,VERMONT STH AMCAL PH VERMONT SOU AUS,-0.00334714,4,0.00E+00,0.00E+00,0,0,,0
